End Date,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
02/28/2023,2023.0,2.0,Arkansas,Female,15-24 years,0.0,10.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Massachusetts,All Sexes,65-74 years,31.0,919.0,70.0,13.0,0.0,93.0
02/28/2023,2023.0,2.0,Maryland,Female,Under 1 year,0.0,474.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Alaska,Female,65-74 years,0.0,30.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Montana,Female,18-29 years,0.0,29.333333333333332,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Maine,Female,30-39 years,0.0,28.666666666666668,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Puerto Rico,All Sexes,15-24 years,0.0,28.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Alaska,Male,50-64 years,0.0,58.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Indiana,All Sexes,35-44 years,0.0,178.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Wyoming,Female,18-29 years,0.0,96.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Ohio,All Sexes,1-4 years,0.0,15.0,0.0,0.0,0.0,14.666666666666666
02/28/2023,2023.0,2.0,Louisiana,Male,18-29 years,5.5,69.0,0.0,0.0,0.0,29.333333333333332
02/28/2023,2023.0,2.0,Indiana,Female,50-64 years,11.0,355.0,39.0,8.333333333333334,0.0,44.0
02/28/2023,2023.0,2.0,Virginia,Male,5-14 years,31.5,869.5,75.0,16.666666666666668,0.0,93.0
02/28/2023,2023.0,2.0,Washington,All Sexes,75-84 years,52.0,1384.0,111.0,25.0,0.0,142.0
02/28/2023,2023.0,2.0,New York City,Female,0-17 years,26.0,22.0,55.5,0.0,0.0,71.0
02/28/2023,2023.0,2.0,Indiana,Female,15-24 years,0.0,20.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Wisconsin,Female,1-4 years,0.0,749.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Missouri,All Sexes,85 years and over,57.0,1478.0,105.0,14.0,0.0,151.0
02/28/2023,2023.0,2.0,New Hampshire,Female,40-49 years,47.25,770.0,77.33333333333333,0.0,0.0,109.0
02/28/2023,2023.0,2.0,Minnesota,Male,30-39 years,37.5,62.0,49.666666666666664,0.0,0.0,67.0
02/28/2023,2023.0,2.0,Nevada,All Sexes,55-64 years,27.75,326.0,22.0,0.0,0.0,25.0
02/28/2023,2023.0,2.0,Missouri,All Sexes,50-64 years,18.0,868.0,46.0,0.0,0.0,60.0
02/28/2023,2023.0,2.0,Illinois,All Sexes,45-54 years,9.0,455.0,18.0,0.0,0.0,24.0
02/28/2023,2023.0,2.0,Washington,All Sexes,5-14 years,0.0,12.0,0.0,0.0,0.0,12.0
02/28/2023,2023.0,2.0,South Dakota,Male,30-39 years,0.0,10.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,California,Male,85 years and over,129.0,3349.0,332.0,59.0,0.0,402.0
02/28/2023,2023.0,2.0,Michigan,Male,30-39 years,64.5,119.0,221.33333333333331,0.0,0.0,268.0
02/28/2023,2023.0,2.0,Maine,All Sexes,35-44 years,0.0,37.0,110.66666666666666,0.0,0.0,134.0
02/28/2023,2023.0,2.0,New Hampshire,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,North Carolina,Male,0-17 years,0.0,61.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Louisiana,All Sexes,65-74 years,26.0,895.0,46.0,0.0,0.0,64.0
02/28/2023,2023.0,2.0,Colorado,All Sexes,25-34 years,31.5,88.0,67.0,0.0,0.0,87.0
02/28/2023,2023.0,2.0,Ohio,All Sexes,50-64 years,37.0,1574.0,88.0,15.0,0.0,110.0
02/28/2023,2023.0,2.0,Maryland,All Sexes,18-29 years,0.0,78.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Wyoming,Male,25-34 years,0.0,12.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Delaware,Male,18-29 years,0.0,40.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,New York City,Female,40-49 years,0.0,68.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Alabama,Female,30-39 years,0.0,37.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Utah,Female,30-39 years,0.0,20.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Michigan,Male,All Ages,133.0,4216.0,261.0,47.0,16.0,362.0
02/28/2023,2023.0,2.0,Kansas,Male,45-54 years,106.4,64.0,174.0,0.0,0.0,274.25
02/28/2023,2023.0,2.0,Idaho,Female,65-74 years,79.8,106.0,87.0,0.0,0.0,186.5
02/28/2023,2023.0,2.0,Rhode Island,All Sexes,30-39 years,53.19999999999999,17.0,0.0,0.0,0.0,98.75
02/28/2023,2023.0,2.0,Kansas,Male,55-64 years,26.599999999999994,157.0,0.0,0.0,0.0,11.0
02/28/2023,2023.0,2.0,Idaho,All Sexes,18-29 years,0.0,26.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Minnesota,Male,5-14 years,0.0,71.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Georgia,All Sexes,15-24 years,0.0,116.0,7.0,0.0,0.0,12.0
02/28/2023,2023.0,2.0,Maine,Female,85 years and over,13.0,251.0,14.0,4.666666666666667,0.0,24.0
02/28/2023,2023.0,2.0,Kansas,Male,65-74 years,29.0,259.0,18.0,9.333333333333334,0.0,24.0
02/28/2023,2023.0,2.0,Missouri,All Sexes,75-84 years,45.0,1433.0,93.0,14.0,0.0,124.0
02/28/2023,2023.0,2.0,Nebraska,Male,75-84 years,13.0,199.0,20.0,7.0,0.0,29.0
02/28/2023,2023.0,2.0,Iowa,Male,30-39 years,6.5,32.0,0.0,0.0,0.0,14.5
02/28/2023,2023.0,2.0,Hawaii,All Sexes,18-29 years,0.0,12.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,United States,All Sexes,5-14 years,10.0,481.0,13.0,1.0,6.0,27.0
02/28/2023,2023.0,2.0,United States,Female,25-34 years,20.0,1560.0,55.0,6.0,2.0,71.0
02/28/2023,2023.0,2.0,Massachusetts,All Sexes,35-44 years,10.0,118.0,27.5,3.0,0.0,35.5
02/28/2023,2023.0,2.0,Connecticut,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Colorado,All Sexes,40-49 years,66.0,162.0,77.5,15.0,0.0,10.0
02/28/2023,2023.0,2.0,Ohio,All Sexes,85 years and over,132.0,3007.0,155.0,30.0,0.0,259.0
02/28/2023,2023.0,2.0,Massachusetts,Male,65-74 years,18.0,522.0,37.0,24.0,0.0,48.0
02/28/2023,2023.0,2.0,Maine,Male,85 years and over,17.666666666666668,178.0,16.0,18.0,0.0,21.0
02/28/2023,2023.0,2.0,Missouri,Male,40-49 years,17.333333333333332,144.0,24.0,12.0,0.0,34.0
02/28/2023,2023.0,2.0,Kentucky,Male,50-64 years,17.0,470.0,32.0,6.0,0.0,47.0
02/28/2023,2023.0,2.0,Maine,All Sexes,45-54 years,8.5,62.0,21.333333333333336,0.0,0.0,31.333333333333336
02/28/2023,2023.0,2.0,Montana,Male,55-64 years,0.0,55.0,10.666666666666668,0.0,0.0,15.666666666666668
02/28/2023,2023.0,2.0,District of Columbia,Male,0-17 years,0.0,1402.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,California,Male,65-74 years,87.0,2749.0,237.0,38.0,0.0,288.0
02/28/2023,2023.0,2.0,Illinois,Female,65-74 years,17.0,765.0,39.0,25.333333333333336,0.0,51.0
02/28/2023,2023.0,2.0,New Hampshire,All Sexes,50-64 years,8.5,163.0,19.5,12.666666666666668,0.0,25.5
02/28/2023,2023.0,2.0,North Dakota,All Sexes,18-29 years,0.0,164.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Ohio,Female,40-49 years,0.0,165.0,19.5,0.0,0.0,24.0
02/28/2023,2023.0,2.0,North Carolina,Male,55-64 years,13.0,637.0,39.0,0.0,0.0,48.0
02/28/2023,2023.0,2.0,Nebraska,Female,18-29 years,0.0,449.33333333333337,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,New Mexico,All Sexes,1-4 years,0.0,261.6666666666667,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,South Dakota,Male,85 years and over,11.0,74.0,12.0,0.0,0.0,17.0
02/28/2023,2023.0,2.0,Iowa,Male,75-84 years,22.0,345.0,24.0,0.0,0.0,41.0
02/28/2023,2023.0,2.0,Louisiana,Male,5-14 years,0.0,371.5,19.5,0.0,0.0,30.5
02/28/2023,2023.0,2.0,New Jersey,Male,55-64 years,0.0,398.0,15.0,0.0,0.0,20.0
02/28/2023,2023.0,2.0,Missouri,Female,55-64 years,0.0,278.0,17.0,0.0,0.0,21.0
02/28/2023,2023.0,2.0,Idaho,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Vermont,All Sexes,18-29 years,0.0,10.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Nevada,Male,18-29 years,0.0,20.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Texas,Male,0-17 years,0.0,161.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Idaho,Male,Under 1 year,0.0,132.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,District of Columbia,All Sexes,75-84 years,9.0,103.0,15.0,3.3333333333333335,1.0,11.0
02/28/2023,2023.0,2.0,Oregon,Male,85 years and over,18.0,398.0,30.0,6.666666666666667,2.0,41.0
02/28/2023,2023.0,2.0,United States,Male,30-39 years,46.0,4551.0,116.0,10.0,3.0,155.0
02/28/2023,2023.0,2.0,Utah,Male,50-64 years,59.0,132.0,109.5,0.0,0.0,153.5
02/28/2023,2023.0,2.0,North Carolina,Female,85 years and over,72.0,1382.0,103.0,26.0,0.0,152.0
02/28/2023,2023.0,2.0,Georgia,Male,75-84 years,53.0,1055.0,79.0,18.0,0.0,116.0
02/28/2023,2023.0,2.0,Hawaii,Male,25-34 years,0.0,609.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Montana,All Sexes,65-74 years,0.0,164.0,0.0,0.0,0.0,10.0
02/28/2023,2023.0,2.0,District of Columbia,Male,65-74 years,0.0,72.0,0.0,0.0,0.0,5.0
02/28/2023,2023.0,2.0,Alaska,All Sexes,18-29 years,0.0,237.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Kentucky,Male,85 years and over,43.0,403.0,47.0,14.0,0.0,76.0
02/28/2023,2023.0,2.0,Florida,All Sexes,55-64 years,39.0,2132.0,128.0,14.0,0.0,156.0
02/28/2023,2023.0,2.0,Minnesota,All Sexes,25-34 years,19.5,68.0,163.2,0.0,0.0,207.2
02/28/2023,2023.0,2.0,New York,Female,25-34 years,0.0,37.0,198.4,0.0,0.0,258.4
02/28/2023,2023.0,2.0,North Carolina,Male,18-29 years,0.0,126.0,233.60000000000002,0.0,0.0,309.6
02/28/2023,2023.0,2.0,Hawaii,Male,35-44 years,0.0,20.0,268.8,0.0,0.0,360.8
02/28/2023,2023.0,2.0,Alabama,All Sexes,All Ages,159.0,4768.0,304.0,56.0,0.0,412.0
02/28/2023,2023.0,2.0,Alaska,All Sexes,1-4 years,0.0,2486.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,New Jersey,All Sexes,40-49 years,0.0,205.0,0.0,0.0,0.0,10.0
02/28/2023,2023.0,2.0,Maryland,Male,25-34 years,0.0,78.0,0.0,0.0,0.0,7.5
02/28/2023,2023.0,2.0,Kentucky,Male,15-24 years,0.0,45.0,0.0,0.0,0.0,5.0
02/28/2023,2023.0,2.0,Arizona,Female,18-29 years,0.0,33.0,0.0,0.0,0.0,2.5
02/28/2023,2023.0,2.0,South Carolina,Female,1-4 years,0.0,144.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,New Jersey,Female,55-64 years,10.0,256.0,19.0,11.0,0.0,27.0
02/28/2023,2023.0,2.0,Connecticut,Female,All Ages,60.0,1318.0,124.0,22.0,0.0,163.0
02/28/2023,2023.0,2.0,Tennessee,All Sexes,40-49 years,30.0,344.0,20.0,11.0,0.0,24.0
02/28/2023,2023.0,2.0,Kentucky,All Sexes,Under 1 year,0.0,14.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Montana,Male,40-49 years,0.0,14.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Georgia,Male,15-24 years,0.0,86.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Arkansas,Male,15-24 years,0.0,20.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Oklahoma,All Sexes,Under 1 year,0.0,20.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Rhode Island,Female,25-34 years,0.0,17.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Oregon,Male,0-17 years,0.0,15.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Puerto Rico,Male,1-4 years,0.0,16.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,California,Male,1-4 years,0.0,17.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Arkansas,Female,35-44 years,0.0,28.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Montana,Male,35-44 years,0.0,12.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Illinois,Male,55-64 years,0.0,646.0,30.0,0.0,0.0,34.0
02/28/2023,2023.0,2.0,Wisconsin,Female,5-14 years,0.0,628.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Mississippi,All Sexes,85 years and over,38.0,611.0,55.0,18.0,0.0,75.0
02/28/2023,2023.0,2.0,Iowa,Female,Under 1 year,0.0,407.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Arkansas,Male,55-64 years,0.0,204.0,15.0,0.0,0.0,15.0
02/28/2023,2023.0,2.0,Alaska,Male,5-14 years,0.0,118.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Arizona,All Sexes,Under 1 year,0.0,33.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Hawaii,Female,35-44 years,0.0,640.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Idaho,All Sexes,All Ages,28.0,1248.0,58.0,15.0,0.0,74.0
02/28/2023,2023.0,2.0,Iowa,Female,35-44 years,0.0,17.0,29.0,0.0,0.0,37.0
02/28/2023,2023.0,2.0,Maryland,All Sexes,Under 1 year,0.0,25.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Washington,Female,All Ages,80.0,2413.0,162.0,39.0,0.0,209.0
02/28/2023,2023.0,2.0,Minnesota,All Sexes,All Ages,164.0,3864.0,242.0,44.0,0.0,370.0
02/28/2023,2023.0,2.0,Maryland,All Sexes,25-34 years,0.0,103.0,127.5,0.0,0.0,194.5
02/28/2023,2023.0,2.0,Texas,Female,35-44 years,9.5,234.0,13.0,0.0,0.0,19.0
02/28/2023,2023.0,2.0,North Dakota,All Sexes,All Ages,19.0,533.0,46.0,0.0,0.0,59.0
02/28/2023,2023.0,2.0,District of Columbia,Male,35-44 years,9.5,17.0,0.0,0.0,0.0,29.5
02/28/2023,2023.0,2.0,Iowa,Female,18-29 years,0.0,19.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,South Dakota,Male,45-54 years,15.0,21.0,24.0,6.0,0.0,33.5
02/28/2023,2023.0,2.0,Arizona,Male,85 years and over,30.0,685.0,48.0,12.0,0.0,67.0
02/28/2023,2023.0,2.0,New York City,Female,18-29 years,0.0,22.0,94.0,0.0,0.0,124.0
02/28/2023,2023.0,2.0,Kentucky,All Sexes,75-84 years,77.0,1167.0,140.0,36.0,0.0,181.0
02/28/2023,2023.0,2.0,United States,Female,65-74 years,714.0,21294.0,1583.0,264.0,48.0,2076.0
02/28/2023,2023.0,2.0,Wisconsin,Male,45-54 years,0.0,96.0,824.0,0.0,0.0,1075.0
02/28/2023,2023.0,2.0,Puerto Rico,Female,75-84 years,15.0,386.0,65.0,0.0,0.0,74.0
02/28/2023,2023.0,2.0,Maryland,Male,45-54 years,7.5,150.0,32.5,0.0,0.0,37.0
02/28/2023,2023.0,2.0,Maryland,Female,5-14 years,0.0,117.75,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Ohio,Female,1-4 years,0.0,85.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Nebraska,Female,5-14 years,0.0,53.25,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,New Jersey,Female,18-29 years,0.0,21.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Oklahoma,Female,5-14 years,0.0,27.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Hawaii,All Sexes,15-24 years,0.0,33.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Nebraska,Female,1-4 years,0.0,39.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Utah,All Sexes,0-17 years,0.0,45.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Wisconsin,Male,5-14 years,0.0,199.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Kentucky,Male,55-64 years,11.0,353.0,24.0,0.0,0.0,33.0
02/28/2023,2023.0,2.0,Indiana,Female,1-4 years,0.0,849.3333333333333,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Oklahoma,All Sexes,1-4 years,0.0,1345.6666666666665,45.5,0.0,0.0,73.5
02/28/2023,2023.0,2.0,Ohio,Female,85 years and over,72.0,1842.0,91.0,17.0,5.0,147.0
02/28/2023,2023.0,2.0,Michigan,All Sexes,75-84 years,85.0,2121.0,146.0,31.0,10.0,210.0
02/28/2023,2023.0,2.0,Delaware,All Sexes,All Ages,48.0,888.0,60.0,19.0,5.0,91.0
02/28/2023,2023.0,2.0,Wyoming,All Sexes,75-84 years,24.0,110.0,51.333333333333336,9.5,0.0,74.66666666666667
02/28/2023,2023.0,2.0,Georgia,Male,18-29 years,0.0,127.0,42.66666666666667,0.0,0.0,58.333333333333336
02/28/2023,2023.0,2.0,Utah,Male,All Ages,10.0,893.0,34.0,0.0,0.0,42.0
02/28/2023,2023.0,2.0,North Carolina,All Sexes,55-64 years,23.0,1086.0,75.0,0.0,0.0,93.0
02/28/2023,2023.0,2.0,Vermont,Female,75-84 years,15.333333333333332,57.0,65.5,0.0,0.0,12.0
02/28/2023,2023.0,2.0,South Dakota,Female,75-84 years,7.666666666666666,60.0,56.0,0.0,0.0,13.4
02/28/2023,2023.0,2.0,Texas,Female,1-4 years,0.0,17.0,46.5,0.0,0.0,14.8
02/28/2023,2023.0,2.0,New York,All Sexes,15-24 years,0.0,58.0,37.0,0.0,0.0,16.2
02/28/2023,2023.0,2.0,Virginia,All Sexes,25-34 years,0.0,125.0,27.5,0.0,0.0,17.6
02/28/2023,2023.0,2.0,Arkansas,Male,50-64 years,0.0,259.0,18.0,0.0,0.0,19.0
02/28/2023,2023.0,2.0,Illinois,Male,15-24 years,0.0,67.0,9.0,0.0,0.0,15.2
02/28/2023,2023.0,2.0,Illinois,Female,18-29 years,0.0,43.0,0.0,0.0,0.0,11.4
02/28/2023,2023.0,2.0,New York City,Female,30-39 years,0.0,33.0,0.0,0.0,0.0,7.600000000000001
02/28/2023,2023.0,2.0,Pennsylvania,All Sexes,Under 1 year,0.0,73.0,0.0,0.0,0.0,3.8000000000000007
02/28/2023,2023.0,2.0,Nebraska,Female,30-39 years,0.0,72.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Oklahoma,Female,15-24 years,0.0,71.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,North Dakota,Female,40-49 years,0.0,70.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,West Virginia,All Sexes,35-44 years,0.0,69.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Oregon,Female,18-29 years,0.0,16.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,West Virginia,Male,35-44 years,0.0,43.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Indiana,Female,5-14 years,0.0,141.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,New York City,All Sexes,40-49 years,0.0,239.0,11.0,0.0,0.0,13.5
02/28/2023,2023.0,2.0,Mississippi,Male,65-74 years,0.0,372.0,22.0,0.0,0.0,27.0
02/28/2023,2023.0,2.0,New Mexico,All Sexes,Under 1 year,0.0,367.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Iowa,All Sexes,50-64 years,42.0,363.0,21.0,0.0,0.0,27.0
02/28/2023,2023.0,2.0,New York,Male,85 years and over,84.0,1175.0,126.0,25.0,0.0,187.0
02/28/2023,2023.0,2.0,New York,All Sexes,35-44 years,42.0,219.0,11.0,12.5,0.0,15.0
02/28/2023,2023.0,2.0,Arkansas,Male,18-29 years,0.0,33.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Iowa,All Sexes,0-17 years,0.0,17.0,0.0,0.0,0.0,131.5
02/28/2023,2023.0,2.0,North Carolina,All Sexes,75-84 years,105.0,2235.0,192.0,42.0,0.0,263.0
02/28/2023,2023.0,2.0,Virginia,All Sexes,0-17 years,52.5,64.0,197.33333333333334,21.0,0.0,263.3333333333333
02/28/2023,2023.0,2.0,Arkansas,All Sexes,18-29 years,0.0,48.0,202.66666666666666,0.0,0.0,263.6666666666667
02/28/2023,2023.0,2.0,Colorado,All Sexes,All Ages,91.0,3594.0,208.0,39.0,0.0,264.0
02/28/2023,2023.0,2.0,Michigan,Male,0-17 years,0.0,34.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Utah,Male,45-54 years,0.0,70.0,8.5,0.0,0.0,11.0
02/28/2023,2023.0,2.0,California,Female,15-24 years,0.0,73.0,17.0,0.0,0.0,22.0
02/28/2023,2023.0,2.0,Vermont,Female,18-29 years,0.0,277.5,25.5,0.0,0.0,33.0
02/28/2023,2023.0,2.0,Colorado,Male,75-84 years,19.0,482.0,34.0,0.0,0.0,44.0
02/28/2023,2023.0,2.0,Indiana,Female,Under 1 year,0.0,13.0,17.0,0.0,0.0,22.0
02/28/2023,2023.0,2.0,New Jersey,All Sexes,15-24 years,0.0,42.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Connecticut,Male,85 years and over,18.0,393.0,40.0,18.0,0.0,49.0
02/28/2023,2023.0,2.0,Arizona,Male,All Ages,82.0,3164.0,201.0,36.0,0.0,252.0
02/28/2023,2023.0,2.0,Arizona,All Sexes,15-24 years,0.0,71.0,150.75,0.0,0.0,189.0
02/28/2023,2023.0,2.0,Alabama,Male,Under 1 year,0.0,23.0,100.5,0.0,0.0,126.0
02/28/2023,2023.0,2.0,Tennessee,Male,35-44 years,0.0,183.0,50.25,0.0,0.0,63.0
02/28/2023,2023.0,2.0,Arkansas,Male,1-4 years,0.0,900.6666666666666,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Washington,Female,5-14 years,0.0,1618.3333333333333,0.0,0.0,0.0,116.5
02/28/2023,2023.0,2.0,Florida,Female,75-84 years,102.0,2336.0,188.0,59.0,0.0,233.0
02/28/2023,2023.0,2.0,Kansas,Male,50-64 years,51.0,196.0,10.0,29.5,0.0,13.0
02/28/2023,2023.0,2.0,North Carolina,All Sexes,Under 1 year,0.0,59.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Montana,Male,65-74 years,84.5,101.0,211.5,25.5,0.0,274.5
02/28/2023,2023.0,2.0,United States,All Sexes,40-49 years,169.0,9993.0,423.0,51.0,9.0,549.0
02/28/2023,2023.0,2.0,Montana,Female,0-17 years,0.0,5231.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Iowa,All Sexes,65-74 years,18.0,470.0,30.0,35.0,0.0,44.0
02/28/2023,2023.0,2.0,Texas,All Sexes,65-74 years,137.0,4026.0,316.0,70.0,0.0,392.0
02/28/2023,2023.0,2.0,New York,Female,75-84 years,45.0,1026.0,89.0,11.0,0.0,125.0
02/28/2023,2023.0,2.0,Idaho,Female,40-49 years,22.5,17.0,44.5,5.5,0.0,62.5
02/28/2023,2023.0,2.0,Idaho,Female,15-24 years,0.0,406.0,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,United States,Male,Under 1 year,2.0,795.0,17.0,1.0,0.0,18.0
02/28/2023,2023.0,2.0,Nebraska,Male,All Ages,27.0,737.0,44.0,12.0,0.0,62.0
02/28/2023,2023.0,2.0,North Dakota,All Sexes,65-74 years,20.25,103.0,29.333333333333336,8.0,0.0,10.0
02/28/2023,2023.0,2.0,Georgia,All Sexes,25-34 years,13.5,199.0,14.666666666666668,4.0,0.0,47.0
02/28/2023,2023.0,2.0,Utah,Male,0-17 years,6.75,25.0,0.0,0.0,0.0,84.0
02/28/2023,2023.0,2.0,Mississippi,Male,1-4 years,0.0,769.0,55.0,0.0,0.0,121.0
02/28/2023,2023.0,2.0,Pennsylvania,Male,75-84 years,77.0,1513.0,110.0,30.0,0.0,158.0
02/28/2023,2023.0,2.0,Maryland,Female,All Ages,90.0,2062.0,144.0,24.0,0.0,211.0
02/28/2023,2023.0,2.0,Kentucky,Female,1-4 years,0.0,1078.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Nevada,All Sexes,35-44 years,7.5,95.0,10.5,13.8,0.0,16.0
02/28/2023,2023.0,2.0,Illinois,Female,50-64 years,15.0,531.0,21.0,27.6,0.0,32.0
02/28/2023,2023.0,2.0,Wisconsin,Male,85 years and over,31.0,535.0,33.0,41.400000000000006,0.0,55.0
02/28/2023,2023.0,2.0,Arkansas,All Sexes,65-74 years,16.0,639.0,42.0,55.2,0.0,51.0
02/28/2023,2023.0,2.0,New York,Male,All Ages,224.0,4277.0,362.0,69.0,0.0,521.0
02/28/2023,2023.0,2.0,Mississippi,Male,50-64 years,10.0,286.0,16.0,34.5,0.0,25.0
02/28/2023,2023.0,2.0,Virginia,Female,25-34 years,5.0,39.0,10.666666666666668,0.0,0.0,16.666666666666664
02/28/2023,2023.0,2.0,Texas,Male,15-24 years,0.0,200.0,5.333333333333334,0.0,0.0,8.333333333333332
02/28/2023,2023.0,2.0,Utah,Female,5-14 years,0.0,199.5,0.0,0.0,0.0,0.0
02/28/2023,2023.0,2.0,Virginia,All Sexes,35-44 years,9.0,199.0,20.0,0.0,0.0,25.5
02/28/2023,2023.0,2.0,Iowa,Male,85 years and over,18.0,378.0,40.0,0.0,0.0,51.0
02/28/2023,2023.0,2.0,New York,Female,15-24 years,0.0,20.0,33.0,0.0,0.0,43.5
02/28/2023,2023.0,2.0,Texas,All Sexes,35-44 years,13.0,687.0,26.0,0.0,0.0,36.0
02/28/2023,2023.0,2.0,North Dakota,Male,0-17 years,0.0,590.5,21.0,0.0,0.0,28.5
02/28/2023,2023.0,2.0,New Jersey,Male,50-64 years,0.0,494.0,16.0,0.0,0.0,21.0
02/28/2023,2023.0,2.0,California,Female,1-4 years,0.0,14.0,13.5,0.0,0.0,18.0
02/28/2023,2023.0,2.0,Massachusetts,All Sexes,45-54 years,18.5,240.0,11.0,6.0,0.0,15.0
